521	neg	"Since the Little Mermaid was one of my favorite Disney movies when I was little, I was curious about its sequel.<br /><br />The Little Mermaid(one) is a classic animated feature with top quality everything, a grand music score, and targets a general audience. In contrast, the Little Mermaid 2 is targeted primarily at young children, because it is spontaneous, reflects a child's self perspective, the music is bouncier and less dramatic, and the ending feels like recess.<br /><br />The Little Mermaid 2 starts out when baby Melody is presented to Ariel's side of the family. Abruptly without any visual cues to aid the drama, a giant tentacle grabs the baby. I laughed, wait a minute it's not funny, the baby's being attacked! Okay, I'll stop laughing. Morgana's crime in broad daylight and her spontaneity, takes away potential drama since it happened so quickly.<br /><br />Throughout the feature, Melody seems superhuman, which I defend is how most children envision themselves. This quality in Melody's character is clearly brought out toward the end when she fights Morgana without an inch of fear on her face.<br /><br />Like the first movie, Melody has a lot of Ariel's problems, except the reverse. Queen Ariel turns out to be like her father by restricting her from the ocean, whereas King Triton restricted Ariel from the surface. Ariel and Melody both rebel against their parent.<br /><br />The music is more emotionally moving in the first. This sequel has a bunch of songs, but not as much orchestral work went into it. It's great for little ones, because it doesn't take an orchestra to impress them.<br /><br />The ending in the first movie was strong and uplifting. The sequel ends with a bouncy song and everyone playing in the water. It's definitely more targeted at kids, because instead of the ending being solemn and leaving you blown away, this ending leaves you thinking, ""It's time for recess!"" Ultimately, this movie is fun for kids, so we should let them have fun."
522	neg	"My 7-year-old daughter loved it, as Disney execs crassly calculated that she would. That's the problem with ""Air Buddies."" It's a strictly by-the-numbers children's film filled with carefully calculated cuteness, a couple politically correct morals, and enough potty humor to avoid the dreaded G rating. As a parent, or even as a 10-year-old, you've seen it all before, and done better before. Think ""101 Dalmatians Meets Home Alone"" and you get the general idea. I'm of the opinion that a good children's story is a good story, period. ""Air Buddies,"" which is about as original as recycled paper, fails to meet that standard. It isn't the worst video your child could watch, but there are megatons of better ones."
523	neg	The opening scenes move as fluidly as frozen velveeta. The attempt at dramatic dialogue only makes me wish I had better control of the fast forward control. Vampires are usually portrayed as sexy and intelligent or mangy disgusting creatures. This vampire tries to seduce his prey by imitating a lost puppy. I usually tally a body count, so there was a cat (which doesn't count) a bum, a girl who fell out of the sky with a sword in her (whatever that was about) and then the plot. Foley artists are respected for using celery to create the sound of a broken arm, but using the sound of biting into an apple for a vampire biting a victim is just plain silly. I liked Warlock, but this movie just stunk so bad that we turned it off, and it was so forgettable we rented it a year later only to turn it off again.
524	neg	"This is the first of ""The Complete Dramatic Works of William Shakespeare"" BBC series I've seen, and if all of them are like this, I might watch no more. Being practically the full text of the play is everything this ""Romeo & Juliet"" has going for it, lacking in all other departments. Alvin Rakoff reveals himself as a dreadful director, both in the technical and artistic aspects. In the former, because he commits mistakes that even a first grade film student would wisely avoid. Take in consideration, for example, the badly edited first shot of Abraham and Balthasar in the opening scene, or the Nurse's entering of Friar Lawrence's cell, asking where's Romeo with him being so very in front of her that she'd clearly see him even if she was blind. And, in the latter, because every single one of the performers is misdirected, even if some of them are good actors. Rebecca Saire looks exactly the way I've always imagined Juliet to look like, and she doesn't seem to be a bad actress for a teenager, but her performance totally lacks passion of any kind. Patrick Ryecart as Romeo is even worse, being not only as dull as Juliet, but also way too old and not even good-looking, coming across as a combination of Malcolm McDowell and the Chucky doll. Putting them together makes impossible to think they feel anything for each other, let alone being the main players of the greatest love story ever written. Alan Rickman, in his screen debut, plays Tybalt like if he was Darth Vader, which is a huge mistake that takes away the complexity that Shakespeare intended, no character being a hero or a villain but all flawed human beings. This Tybalt is so mean-looking that we don't believe the characters' pity after his demise. As for Paris, I kept thinking of ""Prince Valium"" from Spaceballs. Only Celia Johnson manages to do the character of the Nurse some justice.<br /><br />At 168 minutes, this production is unable to make us empathize with the characters, because the characters don't empathize with each other and never seen to believe their own roles. The best screen version is still Franco Zeffirelli's. But, to be fair, this BBC one isn't nearly as bad as abominations like George Cukor's flamboyant geriatric version, or the crime against Humanity that is Baz Luhrmann's feature-length MTV video. 4/10."
525	neg	"Ouch, what a painfully BORING Sci-Fi movie! And that's especially saddening because the opening 15 minutes were so action-packed and full of potential! During the intro, we follow a bunch of nervous security officers and hired hit men as they chase a doctor who escaped from a mysterious laboratory with a briefcase full of top-secret files. As he's about to reveal the supposedly horrible & inhuman events that take place in the lab, he's executed. Figures From then on, the 'action' swifts back and forth between two locations, the aforementioned laboratory and the rural mansion of a corrupt senator (or something), and it quickly becomes clear that the experiments are actually the complete opposite of disturbing. More like dull, pointless and vague. Scientists selected four random persons without living relatives and it's really really really really important that they speak the truth even though a giant machine reads the content of their minds, anyway. They all hide dark secrets from their pasts and people suffer when get revealed; yet I fail to see how these tests could ever result in a humanity-threatening device. Perhaps I missed something, but I doubt it. The interactions between the patients and doctors are even less interesting to follow, as really none of them have personalities. So basically, ""The Brain Machine"" just handles about a bunch of lame people living in an awfully decorated room. The film also could have been half an hour shorter if it weren't for a THOUSAND stagnant shots of buildings! The relocations from the lab to the villa and vice versa are indicated EVERY SINGLE TIME by a five-second shot of the places. Either the makers really needed the padding or they just assumed that all Sci-Fi viewers are morons unable to notice a change of location by themselves. Staring at a forsaken pool with a mansion in the background for the tenth time in only five minutes becomes quite annoying, I assure you. James Best's performance as the reverend with mental issues is rather decent, but one man definitely can't save this thing from being an absolute waste of time. Avoid!"
526	neg	"What could have been an engaging-and emotionally charged character study is totally undermined by the predictable factor. Fox is OK as Nathaniel Ayers, the Julliard trained musician who dreams of playing with the Walt Disney orchestra until his bouts with schizophrenia drive him into the street and ultimately skid row. Looking for a good story to boost his flagging career, reporter Steve Lopez {Robert ""rehab"" Downey } gets to know him and tells his story. Taking every element of the classic ""how we hit the skids"" movies, borrowing very liberally from ""A Beautiful Mind"", taking the bogus ""feel good"" attitude of films like ""Rocky""-you pick the sequel number-and whipping up too much 1930s style melodrama all that is left on the screen is a burnt out shell of a movie. It is corny, trite, utterly predictable and plays way too often on our sentiments. I hate to say it, but this is the kind of movie that, if you say you hated it, people will give you bad looks. I really wish I could say something positive about this film, but I really can't. The acting redeems it somewhat, but not enough for me to give it more than one star. Strictly made for TV movie stuff. Not worth your time."
527	pos	"The documentary presents an original theory about ""Guns, Germs and Steel"". The series graphically portray several episodes strongly supporting the theory, and defend the theory against common criticism.<br /><br />I was deeply puzzled to find user comments complaining about lack of new information in these series. They say documentary presents information which is taught in middle school. Indeed, it does. In fact, I greatly enjoyed the original look at the information which I have known since middle school and the unexpected analysis.<br /><br />So, if you like knowing WHY things work, if you have taken apart the telephone trying to determine how it worked, if you have gone to the farm to see how farm works and how cows are milked, you will enjoy this series. A definite recommendation."
528	pos	"Page 3 is one of those films Madhur Bhandarkar makes to expose societal filth. The film is compelling, but, like most of Bhandarkar's films, it is one-sided and overly pessimistic. This film is all about tabloid journalism, gossip, celebrities. The film exposes the lives of socialites, whose lifestyle is disastrously boastful, peculiar and repulsive. They party, they care for nothing but fame, they plan parties at funerals, they are craving for more money and a higher reputation, they will do anything to get due exposure in the media, to get their names boldly printed on the daily newspaper's social column known as ""Page 3"" with huge photographs which will be the center of people's discussions. They are attention seeking, salacious and hypocrite. The film industry is shown as sleazy, with casting couch being a common phenomenon among filmmakers. That's where our lovely heroine, a young social column reporter Madhvi Sharma, is thrown. All these people from Mumbai's elite depend on her articles and she is the right person to befriend at these parties if you want her to mention you in her article. Later in the film we learn that even those who are Madhvi's friends are no different from these high-society people. This was tough viewing for me, although the film is unquestionably brave and the issues it deals with are interesting.<br /><br />The film's music is average. The only passable songs are ""Kitne Ajeeb"" and ""Huzoor-E-Ala"", sung by the two melody queens Lata Mangeshkar and Asha Bhosle, respectively. Otherwise the soundtrack is bad. One song which was particularly horrendous is ""Filmy Very Filmy"". The film's writing is quite good. The second half is far better than the first, as it turns more matter-of-fact and exposes much more important issues such as terrorism and child abuse. That's where the film has to be applauded. It was sad to know that people prefer to ignore such crimes out of fear and Konkona Sen Sharma's character's disappointment was very easy to relate to. She was excellent throughout the film and her acting in the last few scenes was particularly impressive. Atul Kulkarni's part was very small but he did full justice to it. Boman Irani is solid as the newspaper's editor. Sandhya Mridul is lovable as Madhvi's sassy roommate Pearl who marries an older man for money and is honest enough to admit it. The film's ending is really well-done, and provides a certain sigh of relief after the unimaginably tough proceedings. Page 3 is a good film, it is interesting and at times moving, but the level of its interest and its general quality are marred by its exaggerated, overly messy and negative portrayal of the rich and famous."
529	pos	i just watched the movie i was afraid it's gonna disappoint me. i was rather surprised at the end though. The American pie franchise is still in my favorite franchise movies of all times. yes, it won't be true if i say that i enjoyed it as mush as i enjoyed the original ones. beta house along with the previous two pies definitely lost something that the first two pies had.it is not gonna become a classic as the first two already did. but what the hell-it is still funny with a lot of good moments and i think it should be the first movie to pick if you wanna have fun and relax after a hard day at work or school. beta house deserves 6/10 but i gave it 7/10 just for being another slice of PIE.
530	neg	"This film is really something of a curate's egg, good in parts. In contrast to other reviewers, I found that the main fault with it is its inability to draw in the viewer's interest in the characters and the plot. I sat through it because I'm interested in rock'n'roll and the dynamics of bands, but if I were to evaluate it purely on the basis of its merit as a movie, I would have to give it the thumbs down, with a few caveats: Jason Behr is good in the part of John Livien, and quite convincing as a rock singer; the narrative regarding his childhood trauma is unclear, although we are given hints in Livien's well-acted relationship to his parents, but his behaviour is ultimately bizarre to the viewer (which it shouldn't be). Nevertheless the idea of using a stage persona to solve inner conflicts is interesting, albeit not novel nor fully explored as a theme in this film. The allusions to John Lennon were irritating, but I confess I'm not a Beatles fan. At any rate, Livien and his band reminded me more of Oasis than the Beatles, in the sense that there was something derivative about them. Another frustrating thing about the movie was the way it opened up with some interesting - albeit middlebrow and high-school level - philosophical musings of the lead character, but left the threads of his thinking there, only to pick them up again in the middle of the film very briefly, when Livien says, ""before God, there was music"" (ever seen that ad for Tia Maria in the 1990s, ""Before time, there was Tia Maria""? That's what sprung to mind anyway); it seems an idiotic conclusion, and the viewer has no idea how he reached it, but he's entitled to it. Fortunately his bassist and friend, played ably by Dominic Monaghan, seems to acknowledge the fallacy of this thinking when he responds ""You don't know that"".<br /><br />In all, the limited strengths of the direction and the plot could go either way on future projects, into pointless banality or into an interesting and more mature perspective."
531	pos	I was particularly moved by the understated courage and integrity of l'Anglaise, in this beautifully acted, intellectually and visually compelling film. Thank you so much, Monsieur le directeur Rohmer.
532	neg	"This movie was a complete waste of time.<br /><br />I viewed this movie with a group of cinematic enthusiasts, who have varied taste in movies yet always a keen eye for a work of ""genius"" (as one of my fellow commenters on this site had the gall to label this steaming pile); not one of them found a single redeeming quality. We ended the movie with a rousing chorus of expletives I will not reprint here.<br /><br />I can only guess that the positive reviews provided here were written by Sir Anthony Hopkins, himself. Afterall, as one of those reviewers will tell you, he financed the film himself  because no one else in Hollywood or anywhere else in the world, for that matter, would risk a single penny or their good name in association with this film. Don't let the semi-famous actors who appear in the film lure you into its clutches  as Christian Slater admits in the special features ""making of"" he signed on to the film without reading the script or knowing any details (a folly I am sure he will never repeat).<br /><br />I pity the hapless individual who stumbles into this quagmire of self-indulgence written, directed, produced, and financed by a man who is too famous to admit to himself that not everything he creates is a masterpiece (and if you don't believe me please google ""Anthony Hopkins"" AND art)."
533	pos	"I saw this movie as a child and it broke my heart! No other story had such a unfinished ending... I grew up on many great anime movies and this was one of my favourites, because it was so unusual - a story about unfairness, and cruelty, and loneliness, and life, and choices that can't be undone, and the need for others. Chirin is made alone when the Wolf kills his mother, but the Wolf is alone, too, when Chirin follows him into the mountain. The Wolf doesn't kill the lamb, even though each night he says ""maybe I'll eat you tomorrow."" The tape of it I have is broken and degraded from age and use. I will repair it and watch the movie again someday and cry just as hard as I did as a child. Stories like this, with this depth and feeling, and this intricacy of meaning, are very rare. It is a sad story, but I've never encountered any catharsis more beautifully made. I am glad I have seen this movie, and I'm glad I saw it as a child."
534	neg	"for the most part, On Demand delivers some pretty horrible horror movies, and only offers other horror movies everyone has already seen, and already have an opinion on. It was either this, or Invinicible (I like Mark Wahlberg movies), which I haven't seen, and I was actually in a movie watching mood, which doesn't happen often anymore because I've already watched all the movies i own a million times, and that's a lot of movies, and I don't have much interest in new movies, and boy, this movie made me regret it. I'm not going to put in any spoilers, I'm just going to tell you that only a FEW of the very FEW actors in this movie ,are half way decent. I think the main girl, the dead one who kills everyone, is very annoying looking, but convincing; I'd take her for psycho bitch anyday, so she fits her roll well, though it is lame. The blood isn't that great, only a few of the kills, or may I say ""woundings"" are alright, but you don't see much and there are no body part props in the movie to make the injuries look more convincing. Towards the end of the movie I was begging my girlfriend to turn it off, and being a band member, the 'recording' parts weren't very interesting either, though what happened would truly happen when going about recording. I'm done, if you want to watch this, suit yourself."
535	pos	"My room-mate ordered this one off of the web a while back and I finally got around to watching it. It is gross. It is cheezy. It is pretty dumb... but it is also a lot of fun. I mean, this was the most fun we have had watching a movie like this since ""City Of The Walking Dead"" ages ago. It was like being at the old Drive-In Theater again! You could tell the guy who made this movie liked all the horrible dubbed zombie movies. This one has all the cliches and tricks from those films rolled into one, and it's neat because it is SUPPOSE to be like that. The cheeze factor is high, the gore flows and the laughs roll! The effects go from sloppy to good, with the one where the guy gets torn in half and the one where a guy gets his heart shoved through his chest both being excellent! The acting goes from terrible to actually pretty good. There is not much plot, just lots and lots of gore. This one is patterned after the zombie movies from Italy and Spain I think, because they linger on the gross scenes forever, like this movie. If you like Troma movies, cheezy B-grade stuff, then you can do no wrong watching this one. A nice way to waste a Friday night!"
536	pos	I really enjoyed this movie. Britney is an excellent role model for teens and should be more appreciated. This movie is about following your dreams and never giving up no matter what people might do or say to discourage and criticize you. Holly fulfills her dreams just like Britney. <br /><br />There are times in everyones' lives when people judge them for what they are not who they are. Watching this movie will make you understand that you are special in your own way and that you should follow your dreams no matter what happens. <br /><br />I would like to thank Britney for encouraging me and my friends to follow our dreams. She will never know how much that means to me. Bravo Britney. You are the greatest!!!
537	pos	"This movie is very hilarious, and it has a great compilation of actors like William H. Macy which always have perform this kind of roles, maybe his most representative, Fargo; and George Clooney which is a very good actor showing his comedian work in brothers Cohen film ""Oh brother, where art thou?"" which results to be one of my favorite movies ever! But it's been hard to find ""Welcome to Collinwood"", here in Mexico. My city lacks of good places where to buy some good films. I tried to buy it at Blockbuster but they don't know it by the original name, so maybe it will be a little easier to find if I have the name they gave to it in Mexico, do someone knows it?, because I can't remember! Cheers. A."
538	pos	Laputa: castle in the sky is the bomb. The message is as strong as his newer works and more pure, fantastic and flying pirates how could it be any better! The art is totally amazing and the soundtrack, which is reused many times after this, (im not sure if this was the first time i heard it) and evokes in me the most emotional sentimental response of any movie soundtrack. Sheeta, the female lead in this movie is totally awesome and the boy, Pazu is also a great role-model--he lives on his own! The plot is classic Miyazaki. I won't give it away, but the end is really great. I rank this as one of Miyazaki's three best with Nausicaa and Spirited Away. Also you may want to check out Howl's Moving Castle when it comes out (sometime next year i hope) If you like Miyazaki check this one out as it readily available in the USA. Enjoy, Piper A
539	neg	"Disappearance is about a couple who take their family on vacation in New Mexico and find themselves in deep trouble after taking a detour off the main highway to visit a town that was seemingly abandoned in 1948 for unknown reasons. The town of Weaver seems harmless at first and has tourist appeal until the family is stranded there overnight and they begin to have good reason to suspect that others have experienced their same predicament with fatal outcomes. The Henleys watch a Blair-Witch-Project-esquire video diary left by the town's last victim, which ironically demonstrates the best performance of anyone in this movie. Although Hamlin and Dey's performances are much better than the supporting casts', their emotional affect seems ""flat"" to me throughout the movie. <br /><br />Disappearance has appeal for most of the movie as there is much suspense and good direction. However, the plot takes unexpected and implausible turns that seemingly make no sense. Worse yet it that there really is no understanding of what exactly is going on in the movie, which makes the bizarre ending less tolerable. It appeared to me that the movie makers were so focused on making a stream of suspenseful scenes, that they threw away all the elements of good story making: plot development, gradual explanation of themes and symbols that lead to a cohesive solution/outcome. <br /><br />The most difficult aspect of the movie for me was that the first three-quarter of it was spent building up tension and curiosity about certain aspects of the plot that were then suddenly disposed of as if we didn't deserve an explanation: <br /><br />What was the significance of the Indian symbols on the walls? What happened to the original people of Weaver? What was the connection with the people at the dinner? What did the Sheriff know? What did the missing boy discover if anything?<br /><br />This was, I believe, a bad move, since it engendered some resentment. I had invested quite a bit of brainpower into hypothesizing some plausible explanations for some of these plot turns and strange events, only to have the movie makers simply end it without giving an answer to any of these things. These are some nice cliffhangers for the ending of a miniseries that is about to pickup again next week, but a totally frustrating and inappropriate ending for a stand-alone movie."
540	pos	"It's good to see that Vintage Film Buff have correctly categorized their excellent DVD release as a ""musical"", for that's what this film is, pure and simple. Like its unofficial remake, Murder at the Windmill (1949), the murder plot is just an excuse for an elaborate girlie show with Kitty Carlisle and Gertrude Michael leading a cast of super-decorative girls including Ann Sheridan, Lucy Ball, Beryl Wallace, Gwenllian Gill, Gladys Young, Barbara Fritchie, Wanda Perry and Dorothy White. Carl Brisson is also on hand to lend his strong voice to ""Cocktails for Two"". Undoubtedly the movie's most popular song, it is heard no less than four times. However, it's Gertrude Michael who steals the show, not only with her rendition of ""Sweet Marijauna"" but her strong performance as the hero's rejected girlfriend. As for the rest of the cast, we could have done without Jack Oakie and Victor McLaglen altogether. The only good thing about Oakie's role is his weak running gag with cult icon, Toby Wing. In fact, to give you an idea as to how far the rest of the comedy is over-indulged and over-strained, super-dumb Inspector McLaglen simply cannot put his hands on the killer even though, would you believe, in this instance it happens to be the person you most suspect. Director Mitch Leisen actually goes to great pains to point the killer out to even the dumbest member of the cinema audience by giving the player concerned close-up after close-up."
541	pos	This movie had a great ensemble of adult actors along with a cast of youthful actors that are going to be in movies for a long while if there is any justice. The directing and editing was great. I may look up the book that this was adapted from, it must have been great. (I liked it.) Sigourney Weaver, Jon Voight, and Tim Blake Nelson were a blast to watch! Henry Winkler and Nathan Davis were not seen enough, but were fun when they were onscreen. The kids at the camp couldn't have been better. (as I said, I liked it!)
542	pos	"Greetings again from the darkness. This one will be compared to ""The Princess Bride"" and although it doesn't measure up to that classic, it is extremely entertaining and well made in its own right. The story line is a bit odd and the whole wall thing is never really explained, but the execution is fine, even building up strong suspense.<br /><br />Charlie Cox plays Tristan, who falls for the wrong girl (Sienna Miller), and agrees to fetch her a fallen star ... who happens to be played by the stunning Claire Danes. Not much suspense on what happens with these two, but the suspenseful part comes in with the wicked witch played by Michelle Pfeiffer and the prince son of King Peter O'Toole looking to reclaim the ruby necklace our ""star"" is wearing. Lots of bad chasing the good.<br /><br />Along the way, an encounter with the strangest pirate you will see (including any from the Carribbean). Robert Deniro plays Captain Shakespeare - tough on the inside, and shall we say in touch with his feminine side. Another encounter involves the brilliant Ricky Gervais as a fast talking trader and that is good for a couple of laughs.<br /><br />Not your typical chase, coming of age, or fantasy film, but director Matthew Vaughn's (""Layer Cake"") effort deserves an audience. Sadly the poor marketing campaign will probably prevent it from making any money. My guess it will find big success on video."
543	pos	"When you start watching this animation-masterpiece, you quickly notice, that it's a European production. Although the Europeans have (sadly) integrated some of the clichés you would normally find in an American production of this kind, most are missing. One of these is that there is an overwhelming evil that only our (very few and very unlikely) heroes can vanquish. Another is that one of the group is only in the business for the money, is greedy, runs away when the heat is up but somehow gives in to his better nature. This movie would have been better off without both.<br /><br />The movie is based upon a TV-Series that was out four years before the movie. Unlike the movie, the TV-Series is a cartoon and not a computer animation. At first I thought the computer would kill the charm and character of the plot but I was quickliy convinced: Whoever did the animation knew his or her stuff! Although the characters are obviously fictional (in stills they don't even look real), they seem as alive and sentient as the audience following their quest. Making characters who by ""normal"" standards could be considered deformed (those micro-legs could never carry that giant body let alone make it jump) so alive and lovable is more than ""just a highlight""! The creation of the world is another masterpiece. Not so much because of its looks but because of the inventiveness of it. The world our heroes travel is not solid like our own but is made of many pieces of land varying in shape and size that seem to be floating in mid air. When a person steps on a smaller fragment of ground, it nods a little bit as if feathering from the weight. In some cases up and down no longer apply but our heroes still manage to get a foothold somewhere. Although the world of floating islands is completely surreal, in this movie it is absolutely believable and after a short time it doesn't seem any weirder than running into a car somewhere in New York.<br /><br />I wrote that the looks of the world aren't as breathtaking as the idea. As true as that might be to my mind, the quality of the world, the characters and the attention to details is staggering. Although the faces of the characters have relatively few attributes, emotions can be read as clearly as in Sean Connery's or Dustin Hoffman's face. The world around the characters is wonderfully colourful and no two settings are alike. The background is always in motion, something is always going on which makes the world seem even more alive. If you stop the movie and look at the background you will be surprised how many details you can find.<br /><br />The existence of Hector actually puts the cherry on top. Hector is a furry little ""thing"" (possibly the equivalent of a dog in our world) who is totally lovable and extremely funny. Although he isn't really important for the main plot, he would be missed like Scrat would be in Ice Age. The really cool thing about Hector is that you need to speak Gibberish to understand him.<br /><br />If the movie is so great, why didn't I give it 10 stars? Well, the plot in itself was rather thin. Two hunters are sent out to rescue the world from a really bad dragon who wants to swallow the world, isn't really original. That in itself wouldn't be much of a problem. What I missed was the background information. What kind of a dragon was this and why did it look that way? I love mythical stories but if they get too thin then they seem to be written after the movie is finished in a feeble attempt to give the whole thing some depth.<br /><br />Another thing I didn't like was Zoé. Although a little girl like her could be considered adorable, she was somewhat of a pain in this movie. She seemed pretty resistant to all types of learning about reality, kept dreaming of some hero from a story book and basically slowed the others down. She would have been OK if she had developed a little more and a little earlier in the movie - or had been less of a girly to start with. To me the idea of this girl who was there to twist the story a little backfired on the writers.<br /><br />All in all, this is a really good movie for just about all ages."
544	pos	This movie is one of the masterpieces from Mr. Antonioni. It is about youth, distraction, happiness, alienation, materialism, honor, corruption. And it is like everything else from great Italian director -true art.<br /><br />
545	neg	Man oh man! What a piece of crummy film-making! But this is a guilty pleasure from my childhood even though I hate to admit it. They showed this movie on my basic cable system all the time. Where I grew up in San Jose, California (right on the border of Cupertino) we had this thing called The G Channel on our cable system. And they basically showed the same one movie over and over and over again. Wanda Nevada was one of those movies. I fell in lust and love with the young Brooke Shields and loved her dopey adventures in the Grand Canyon in the 1940s. The script makes almost no sense, the direction is poor, the few highlights are that Henry Fonda makes an appearance, a lot of dialog that's so bad it's good and a nice Carole King song played over the end credits. Maybe you have to be stoned to truly enjoy this flick. And hey, everybody knows there ain't no gold in the Grand Canyon!
546	pos	Here is the example of a film that was not well received when it was made, but whose standing seems to be raising in time. 'The Tenant' is quite an interesting work by Polanski, one of the first of his European exile. It is set in Paris, and as in so many other exile films the city, its streets, the Seine and especially the building where the action takes place play an important role. It is just that Polanski chooses his principal character not to be an American (as in 'Frantic' for example) but a Pole, as himself was when going West. There is actually a lot of personal commentary in this film, made at what must have been a time of crisis in the director's life, and the fact that he decided to play the lead role (and does it masterfully) may also be seen as some kind of exorcism.<br /><br />It's in a way a circular story. The hero named Trelkovsky rents an apartment in old Parisian building, inhabited by what seem to be first a well assorted team of grumpy old or just ridiculous neighbors. The previous tenant tried to commit suicide by jumping out of the window of the flat, and Trelkovsky has just the time to visit her in the hospital before she dies and meet there her young and beautiful friend Stella (a spectacled Isabelle Adjani in her first role after Truffaut's 'L'histoire d'Adele H.'). Soon the neighbors do not seem to be what they are, it's a conspiracy to make him crazy, or to make him enter the life and role of the dead girl. He fights, tries to run, enters the game and ends by entering the circle and slowly becoming her. The circle is closed.<br /><br />It's not the most believable story we may have seen or heard, but the strength of the film does not reside in the story but in the details of the psychology, in the slow degradation of the mental state of the hero, in the permanent balancing game between reality and delusion. To a certain extent it is not what happens on the screen that matters, but how it happens, reminding the classical 'Knife in the Water' made more than a decade before, at the end of the Polish period of Polanski. There are many details that are never explained, but then this is how mystery films must be and this is actually how life is sometimes. The feeling of claustrophobia slowly contaminates the viewer. Unfortunately some of the graphical details in the last part of the film are not too well executed and the English spoken dialogs (the film was made in English) almost neutralize the overall atmosphere. However, waiting for the final punch scene is very worth the patience.<br /><br />It's not the best film that Polanski made, yet has many good parts, it shows the hand and the style of the director, and was a significant step in the building of his career.
547	pos	"This is a sprawling (4 hours) remake of the Rider Haggard story, with the usual added female and an extraneous subplot with Russian soldiers seeking a ""Stone of Power"" buried along with the treasure of King Solomon. It's very well shot, giving a vivid sense of the wide open spaces of Africa, and very well acted. Patrick Swayze is an excellent Alan Quatermain, and Allison Doody is attractive as Elizabeth Maitland, who hires Quatermain to help rescue her father. Sidede Onyulo as Umbopa, Gavin Hood as McNabb and the leader of the Russian soldiers (not named in IMDb's listing) are also memorable. For all that Hollywood can't leave a good story alone when they adapt it, this one is well told and, except that it's too long, I enjoyed it. 6/10."
548	pos	"How you could say that Peaches, with its complex narrative dealing with a multitude of issues, is ""a small TV idea"" is beyond me. Besides I can think of many films that have ""a small TV idea"" in their plots. Your obvious dislike of the TV industry ("" Sue Smith has failed to rise above her television background"") is confusing. particularly as you are having such ""a great time"" working in TV. If only we could all be so talented as Ms Smith (no, I am not a friend or relative) - AFI award winning Brides of Christ, Road from Coorain,etc. All made for TV. Come to think of it, what about those other ""small TV ideas"" like ""Against the Wind"", ""Bodyline"", ""The Dismissal"", ""Scales of Justice"", ""Blue Murder"", ""Water under the Bridge"" ,etc. I think Peaches is a good entertaining film which had me interested, and most of my friends as well, from start to finish. It is far from flawless yet I think it is among the best Australian films I have seen over the last couple of years. Who knows, with a few more viewings (there's so much to think about), it might just be up there with classics like ""The Year My Voice Broke"", ""The Devil's Playground"". I really did enjoy this film much more than ""Somersault"" and ""Three Dollars"". These films, I think, had their moments-surreal, atmospheric, realistic and dealing with important contemporary issues, but as for sheer entertainment for mr.and mrs average movie goer and me, it was very ordinary if not boring. When I go to a movie, I am always conscious of the audience's reaction to a film (through in- cinemas reactions and overheard conversations in the foyer and loo). Some came out of Peaches shaking their heads, some with negative criticisms, but many seemed to have enjoyed the experience."
549	neg	Not since Caligula have I considered turning off the movie half-way through....but then with this one, I was only 15 minutes in when I considered. Unfortunately, I did make it all the way through. Make sure that you do not.<br /><br />It's not that Cradle of Fear is shocking or gory or scary or frightening or sexual. It's that it's not any of those things, yet it so desperately wants to be all of them. Instead, it's boring, trite, ordinary, predictable, and unexceptionally poorly executed (shot on video, high school special effects, no sense of even basic visual storytelling, dialog barely audible...not that it's worth hearing, though).<br /><br />This movie is proof for the argument that even the straight-to-video distributors need to draw a line in the sand somewhere.
550	neg	"I'll give writer/director William Gove credit for finding someone to finance this ill-conceived ""thriller."" A good argument for not wasting money subscribing to HBO, let alone buying DVDs based on cover art and blurbs. A pedestrian Dennis Hopper and a game Richard Grieco add nothing significant to their resumes, although the art direction is not half bad. The dialogue will leave you grimacing with wonder at its conceit; this is storytelling at its worst. No tension, no suspense, no dread, no fear, no empathy, no catharsis, no nothing. A few attractive and often nude females spice up the boredom, but this is definitely a film best seen as a trailer. I feel sorry for the guy who greenlighted this thing. Good for late-night, zoned-out viewing only. You have been warned."
551	pos	I wasn't sure at first if I was watching a documentary, propaganda film or dramatic presentation. I guess given the time of production it was a mix of all three.<br /><br />Admittedly the dramatic plot was somewhat predictable. But you had a sense that there would be some interesting scenes as the movie went on. We were able to witness what appeared to be realistic training regimens and equipment.<br /><br />Where this movie came together for me was closer to the end. The scenes had a realism (at least as I perceived it) that I haven't encountered often before. You could place yourself in the action and imagine the thoughts of the young combatants. This was mixed in with the usual problems of portraying passable Japanese soldiers at a time when you might think real Japanese actors would be somewhat scarce.<br /><br />The movie is excellent as a source of the state of the American mindset in 1943 as the war waged with Japan. Also of interest was a dig at the Japanese with respect to the help the USA gave Japan in past years.
552	neg	Rather then long dance sequences and close ups of the characters which made the film drag on - the movie would have been better served explaining the story and motivations of the characters.<br /><br />The marginalisation of Nubo, the minister, auntie, mother - and the dumbing down of the dynamic and IMPORTANT rivalry between hatsumo and mameha and hatsumo and sayuri made the movie lack any real depth. If you hadn't read the book you would not really understand why Sayuri loved the Chairman and why Mameha became her mentor at all.<br /><br />Visually the film was stunning - and the actors all did the best with the C rate script they were given, but that was all that was good about this movie.
